"Peak
Retention
Time",RRT (ISTD),"Peak
Area
Percent",Area,Height,Compound,Compound Amount,id,excel_sheet
2.09335,2.09335,0.010206328576600676,0.006001256411896328,0.11064327117330484,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
2.27335,2.27335,0.05129586363970803,0.03016164218711511,0.6365170708266246,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
2.506683333333333,2.506683333333333,0.09349713743274432,0.05497572327806531,1.2062160627474614,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
3.850016666666667,3.850016666666667,0.1253752964939534,0.07371987843922018,0.8636840794350971,Cis Acid,0.0008058817023504021,JJS-21-017-FILTER-AVG,JJS-21-017
5.42335,5.42335,0.2776345072175208,0.16324732778275444,1.45842425335504,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
7.9466833333333335,7.9466833333333335,0.21546422638989451,0.12669159732140448,1.099553623060943,Cis Mono Ester,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
10.26335,10.26335,0.012362331937733688,0.007268972701643576,0.06903244949695334,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
11.496683333333333,11.496683333333333,0.011635480672361987,0.006841588771754489,0.05376581516989529,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
13.086683333333333,13.086683333333333,0.08779425515931517,0.051622464703951744,0.5148610815117525,Cis/Trans Atracurium,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
13.366683333333333,13.366683333333333,97.99396899078647,57.61983168770328,577.5440244062864,Cis,0.5010968603662719,JJS-21-017-FILTER-AVG,JJS-21-017
15.280016666666667,15.280016666666667,0.25594688391121,0.15049514295458982,0.9141791247091928,cis-monoacrylate,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
16.216683333333332,16.216683333333332,0.8648186977824907,0.5085079043108357,0.3660678393244732,,n.a.,JJS-21-017-FILTER-AVG,JJS-21-017
1.9934,0.1486495220008849,0.7522619376783799,0.3054278549487747,3.697647631902767,,n.a.,JJS-21-018 Fill All,JJS-21-018
2.4134,0.17996927681194724,8.610200814571003,3.4958503597678363,12.3431463417491,,n.a.,JJS-21-018 Fill All,JJS-21-018
3.6634,0.2731828327972518,33.36851994404508,13.548040860313233,9.478262999096865,,n.a.,JJS-21-018 Fill All,JJS-21-018
3.8500666666666667,0.2871027238243906,21.55409658382742,8.751235647086128,9.429473650150808,Cis Acid,0.09566565803222035,JJS-21-018 Fill All,JJS-21-018
5.416733333333333,0.40393038065930564,2.304307414044458,0.9355779355076947,2.5122507200803237,,n.a.,JJS-21-018 Fill All,JJS-21-018
7.950066666666666,0.5928431874561896,0.35901310261657365,0.14576385742590237,0.8490798453173474,Cis Mono Ester,n.a.,JJS-21-018 Fill All,JJS-21-018
13.410066666666667,1.0,32.80375235831584,13.318738082099786,138.3593283950904,Cis,0.11582779125689821,JJS-21-018 Fill All,JJS-21-018
15.2934,1.1404417576845256,0.24784784490123013,0.10062935771479076,0.8994893996553426,cis-monoacrylate,n.a.,JJS-21-018 Fill All,JJS-21-018
2.2700666666666667,0.16982957690984085,0.050871453642555554,0.03026986963140767,0.6409850908825035,,n.a.,JJS-21-017-PF4,JJS-21-017
2.5100666666666664,0.18778459957805696,0.09184944339733689,0.054652864785231195,1.1965800974841,,n.a.,JJS-21-017-PF4,JJS-21-017
3.8500666666666667,0.28803347614226366,0.12061869278935619,0.07177133430270913,0.8588252367463811,Cis Acid,0.0007845808524428553,JJS-21-017-PF4,JJS-21-017
5.4234,0.40573862474501377,0.28429884895052254,0.16916538604457435,1.5008616861550368,,n.a.,JJS-21-017-PF4,JJS-21-017
7.946733333333333,0.5945157380761193,0.20689743300029464,0.12310948234341057,1.0976069667133979,Cis Mono Ester,n.a.,JJS-21-017-PF4,JJS-21-017
10.2634,0.7678315818873722,0.010050503411172139,0.005980317175990879,0.05902887718060731,,n.a.,JJS-21-017-PF4,JJS-21-017
11.496733333333333,0.8601004483768161,0.011760538606738404,0.006997833655834666,0.04910496313188592,,n.a.,JJS-21-017-PF4,JJS-21-017
13.086733333333333,0.9790524735537479,0.08931605529302308,0.05314543139867689,0.5383828223057514,Cis/Trans Atracurium,n.a.,JJS-21-017-PF4,JJS-21-017
13.366733333333332,1.0,98.0076028933911,58.31713367805168,582.4140854998973,Cis,0.5071610196644898,JJS-21-017-PF4,JJS-21-017
15.276733333333333,1.1428920554012199,0.24728302881203681,0.14713998732559036,0.9210651547322182,cis-monoacrylate,n.a.,JJS-21-017-PF4,JJS-21-017
16.2334,1.2144627707592481,0.8794511087058862,0.5232968295888232,0.3742323717277668,,n.a.,JJS-21-017-PF4,JJS-21-017
1.9934,0.1488715515481626,0.5293979687707274,0.20218772924144146,3.7806086187642585,,n.a.,JJS-21-018 PF2,JJS-21-018
2.450066666666667,0.18297643526793497,9.652552206756813,3.686503778245207,13.212886881270297,,n.a.,JJS-21-018 PF2,JJS-21-018
3.1367333333333334,0.23425823122613282,35.932503102261784,13.723345454228117,12.237550599877645,,n.a.,JJS-21-018 PF2,JJS-21-018
3.8434,0.28703367172680244,24.760075159208725,9.456370571107954,9.48081600045651,Cis Acid,0.10337396337656435,JJS-21-018 PF2,JJS-21-018
5.400066666666667,0.40328900528252287,0.2638233649627491,0.10075944795654418,0.6501857818261279,Laudanosine,0.0008374576531383765,JJS-21-018 PF2,JJS-21-018
7.926733333333333,0.5919860991481247,0.5744065459148209,0.21937740987108822,1.052657772533906,Cis Mono Ester,n.a.,JJS-21-018 PF2,JJS-21-018
13.390066666666666,1.0,28.28724165212437,10.803466377907252,113.22300853935779,Cis,0.09395346922190373,JJS-21-018 PF2,JJS-21-018
2.27,0.1704204204204204,0.05083069165146275,0.07414595075648213,1.543157269752731,,n.a.,JJS-21-017-M4,JJS-21-017
2.506666666666667,0.1881881881881882,0.038062158166066326,0.055520686683109007,1.212670468923329,,n.a.,JJS-21-017-M4,JJS-21-017
3.8533333333333335,0.2892892892892893,0.2163777644414277,0.31562692825585636,3.7515411460446417,Cis Acid,0.0034503307877829484,JJS-21-017-M4,JJS-21-017
5.426666666666667,0.4074074074074074,0.33613041881076705,0.49030828956232886,4.371716312345917,,n.a.,JJS-21-017-M4,JJS-21-017
7.953333333333333,0.597097097097097,0.3072192326539179,0.4481359854788856,3.962078901912019,Cis Mono Ester,n.a.,JJS-21-017-M4,JJS-21-017
10.26,0.7702702702702703,0.011326762417321543,0.0165221747164821,0.14582015796844955,,n.a.,JJS-21-017-M4,JJS-21-017
11.5,0.8633633633633634,0.009676207196548452,0.014114535116386787,0.11299916237453347,,n.a.,JJS-21-017-M4,JJS-21-017
13.086666666666666,0.9824824824824824,0.08173528529780318,0.11922600778900742,1.275739027636208,Cis/Trans Atracurium,n.a.,JJS-21-017-M4,JJS-21-017
13.32,1.0,98.39392090024147,143.52570419128972,1224.9189625770607,Cis,1.2481862172371139,JJS-21-017-M4,JJS-21-017
